Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
,03/27/2025,0.4,Other,5253,5253,5253
Murum,03/28/2025,1.5,Other,5000,5000,5000
Parali Vaijyanath,03-10-2025,0.8,Other,6100,6100,6100
Rahuri(Vambori),03/26/2025,0.1,Other,4500,4500,4500
Shirpur,03-06-2025,2.2,Other,5450,5450,5450
,03-08-2025,0.1,Other,4301,4301,4301
,03-10-2025,17,Other,4401,6000,5300
,03/17/2025,0.1,Other,4600,4600,4600
,03/18/2025,1.8,Other,4400,5951,5951
,03/21/2025,4.7,Other,4500,5900,5900
Shrigonda,03/27/2025,0.1,Other,6800,7000,6900
,03/31/2025,0.2,Other,6800,7000,6900
Sironcha,03-12-2025,5,Other,6790,6900,6800
Vaijpur,03/18/2025,0.1,Other,4000,4000,4000
Sironcha,03-12-2025,5,Other,6790,6900,6800
Vaijpur,03/18/2025,0.1,Other,4000,4000,4000
